song_id,title,artist,genre,tempo,energy,danceability,mood
363,Cute Without the 'E' (Cut from the Team),Taking Back Sunday,Alternative,107,0.55,0.701,Energetic
364,Summertime Sadness,Lana Del Rey,Alternative,127,0.424,0.758,Energetic
365,"""Heroes"" (2017 Remaster)",David Bowie,Pop,134,0.731,0.783,Happy
366,Smooth Criminal,Michael Jackson,Pop,110,0.634,0.669,Energetic
367,Picture (feat. Sheryl Crow),Kid Rock,Rock,152,0.646,0.678,Happy
368,Little Red Corvette,Prince,R&B/Soul,118,0.434,0.622,Sad
369,Whitehouse Road,Tyler Childers,Country,101,0.574,0.728,Sad
370,Free Fallin',Tom Petty,Rock,124,0.622,0.65,Energetic
371,Walking On a Dream,Empire Of The Sun,Electronic,139,0.644,0.661,Happy
372,Hells Bells,AC/DC,Hard Rock,124,0.819,0.665,Happy
373,Midnight Train to Memphis,Chris Stapleton,Country,104,0.67,0.786,Happy
374,Free Bird,Lynyrd Skynyrd,Rock,141,0.84,0.555,Happy
375,Paranoid,Black Sabbath,Metal,119,0.902,0.463,Energetic
376,Back In the Saddle,Aerosmith,Hard Rock,129,0.914,0.439,Chill
377,Come As You Are,Nirvana,Rock,118,0.894,0.414,Happy
378,Fortunate Son,Creedence Clearwater Revival,Rock,163,0.892,0.662,Energetic
379,Stairway to Heaven,Led Zeppelin,Rock,162,0.846,0.547,Chill
380,I'm Yours,Jason Mraz,Pop,136,0.637,0.851,Chill
381,Don't Wanna Fight,Alabama Shakes,Alternative,82,0.781,0.693,Energetic
382,Honky Tonk Women,The Rolling Stones,Rock,141,0.628,0.386,Energetic
383,Baby (feat. Ludacris),Justin Bieber,Pop,125,0.877,0.699,Energetic
384,You've Got a Friend,James Taylor,Singer/Songwriter,96,0.523,0.366,Happy
385,Heart Attack (Rock Version),Demi Lovato,Pop,128,0.665,0.624,Energetic
386,Birthday Sex,Jeremih,R&B/Soul,78,0.386,0.722,Chill
387,Hold On,Alabama Shakes,Alternative,93,0.543,0.579,Chill
388,"One, Two Step (feat. Missy Elliott)",Ciara,R&B/Soul,84,0.734,0.472,Chill
389,Paradise,Coldplay,Alternative,127,0.637,0.481,Chill
390,Resume,YoungBoy Never Broke Again,Hip-Hop/Rap,113,0.563,0.95,Happy
391,Heartless,Kanye West,Hip-Hop/Rap,87,0.549,0.865,Chill
392,LOVE. (feat. Zacari),Kendrick Lamar,Hip-Hop/Rap,78,0.731,0.752,Energetic
393,Broadway Girls (feat. Morgan Wallen),Lil Durk,Hip-Hop/Rap,98,0.714,0.883,Happy
394,No Scrubs,TLC,R&B/Soul,77,0.707,0.748,Happy
395,Focus,H.E.R.,R&B/Soul,76,0.757,0.683,Chill
396,Talk (feat. Disclosure),Khalid,R&B/Soul,98,0.748,0.618,Sad
397,YOSEMITE,Travis Scott,Hip-Hop/Rap,108,0.887,0.797,Chill
398,Location,Khalid,R&B/Soul,87,0.559,0.452,Happy
399,Young Dumb & Broke,Khalid,R&B/Soul,112,0.519,0.751,Sad
400,One Dance (feat. Wizkid & Kyla),Drake,Hip-Hop/Rap,125,0.728,0.805,Energetic
401,Circles,Post Malone,Hip-Hop/Rap,75,0.501,0.729,Chill
402,"Hold On, We're Going Home (feat. Majid Jordan)",Drake,Hip-Hop/Rap,83,0.852,0.77,Energetic
403,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Hip-Hop/Rap,106,0.603,0.829,Energetic
404,luther,Kendrick Lamar,Hip-Hop/Rap,96,0.713,0.788,Happy
405,Let You Down,NF,Hip-Hop/Rap,90,0.576,0.745,Energetic
406,BUTTERFLY EFFECT,Travis Scott,Hip-Hop/Rap,87,0.68,0.713,Happy
407,Favorite Song,Toosii,Hip-Hop/Rap,105,0.875,0.878,Chill
408,rain,Mozzie,Hip-Hop,138,0.48,0.779,Chill
409,Down On Me (feat. 50 Cent),Jeremih,R&B/Soul,119,0.465,0.452,Chill
410,Hip Hop,Owen,Korean Hip-Hop,80,0.714,0.848,Happy
411,No Idea,Don Toliver,Hip-Hop/Rap,108,0.829,0.664,Energetic
412,Say My Name,Destiny's Child,R&B/Soul,103,0.491,0.697,Sad
413,Worth It,YK Osiris,Hip-Hop/Rap,106,0.524,0.858,Happy
414,Doo Wop (That Thing),Lauryn Hill,R&B/Soul,80,0.587,0.535,Happy
415,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Hip-Hop/Rap,82,0.813,0.904,Chill
416,In My Feelings,Drake,Hip-Hop/Rap,120,0.483,0.85,Happy
417,telepatía,Kali Uchis,Latin,114,0.524,0.914,Happy
418,Mr. Rager,Kid Cudi,Hip-Hop/Rap,129,0.561,0.876,Chill
419,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,Hip-Hop/Rap,102,0.847,0.632,Energetic
420,Don’t Matter To Me,Drake & Michael Jackson,Hip-Hop/Rap,90,0.6,0.722,Chill
421,Un-thinkable (I'm Ready),Alicia Keys,R&B/Soul,129,0.791,0.544,Happy
422,Panini,Lil Nas X,Pop,108,0.787,0.849,Energetic
423,No Diggity (feat. Dr. Dre & Queen Pen),Blackstreet,R&B/Soul,83,0.645,0.502,Chill
424,Hide (feat. Seezyn),Juice WRLD,Soundtrack,76,0.366,0.386,Happy
425,Temperature,Sean Paul,Pop,126,0.839,0.717,Happy
426,Easy (Remix) [feat. Chris Brown],DaniLeigh,Hip-Hop/Rap,76,0.552,0.785,Chill
427,Me and Your Mama,Childish Gambino,Hip-Hop/Rap,114,0.743,0.882,Chill
428,Gonna Love Me,Teyana Taylor,R&B/Soul,87,0.655,0.399,Sad
429,Day 'n' Nite,Kid Cudi,Hip-Hop/Rap,102,0.836,0.682,Chill
430,Bad Things,mgk & Camila Cabello,Hip-Hop/Rap,115,0.481,0.653,Energetic
431,Hotline Bling,Drake,Hip-Hop/Rap,100,0.82,0.822,Happy
432,Cooler Than Me (Single Mix),Mike Posner,Pop,121,0.669,0.621,Happy
433,Lie,NF,Hip-Hop/Rap,112,0.541,0.822,Energetic
434,death bed (feat. beabadoobee) [coffee for your head],Powfu,Hip-Hop/Rap,129,0.84,0.931,Happy
435,Come Back to Earth,Mac Miller,Hip-Hop/Rap,116,0.646,0.877,Chill
436,You Make Me Wanna...,USHER,R&B/Soul,101,0.505,0.506,Sad
437,Nice & Slow,USHER,R&B/Soul,88,0.641,0.57,Chill
438,How To Love,Lil Wayne,Hip-Hop/Rap,81,0.822,0.784,Chill
439,If You Want Love,NF,Hip-Hop/Rap,78,0.679,0.724,Chill
440,MILLION DOLLAR BABY,Tommy Richman,Hip-Hop/Rap,98,0.577,0.607,Energetic
441,Kiss Me Thru the Phone (feat. Sammie),Soulja Boy Tell 'Em,Hip-Hop/Rap,75,0.889,0.711,Chill
442,Hollywood's Bleeding,Post Malone,Hip-Hop/Rap,96,0.512,0.63,Chill
443,Waterfalls,TLC,R&B/Soul,100,0.644,0.456,Sad
444,Mansion (feat. Fleurie),NF,Hip-Hop/Rap,121,0.631,0.781,Happy
445,BAD!,XXXTENTACION,Pop,101,0.867,0.895,Chill
446,Finesse,Drake,Hip-Hop/Rap,82,0.784,0.75,Happy
447,The Boy Is Mine,Brandy & Monica,Pop,115,0.848,0.673,Energetic
448,Follow God,Kanye West,Hip-Hop/Rap,78,0.896,0.664,Happy
449,Good Old Days (feat. Kesha),Macklemore,Hip-Hop/Rap,83,0.814,0.644,Happy
450,Day 'N' Nite (nightmare),Kid Cudi,Hip-Hop/Rap,113,0.488,0.89,Chill
451,Cardigan,Don Toliver,Hip-Hop/Rap,118,0.496,0.624,Chill
452,Whatcha Say,Jason Derulo,Pop,95,0.811,0.669,Happy
453,Paranoid,Post Malone,Hip-Hop/Rap,79,0.541,0.665,Energetic
454,Magic in the Hamptons (feat. Lil Yachty),Social House,Hip-Hop/Rap,109,0.634,0.927,Energetic
455,Cupid,112,R&B/Soul,78,0.536,0.678,Sad
456,Hotel Room Service,Pitbull,Hip-Hop/Rap,101,0.67,0.724,Chill
457,Boyz Don't Cry,Rod Wave,Rap,122,0.802,0.728,Energetic
458,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Pop,101,0.556,0.595,Chill
459,Blem,Drake,Hip-Hop/Rap,98,0.772,0.763,Happy
460,Rolex,Ayo & Teo,Hip-Hop/Rap,75,0.695,0.848,Chill
461,I Got 5 On It (feat. Michael Marshall),Luniz,Hip-Hop/Rap,100,0.758,0.621,Chill
462,Ahora Dice (feat. Arcángel),"Chris Jedi, J Balvin & Ozuna",Urbano latino,98,0.725,0.677,Energetic
463,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,Hip-Hop/Rap,118,0.841,0.732,Happy
464,772 Love,YNW Melly,Hip-Hop/Rap,95,0.567,0.759,Happy
465,Ride Slow,Russ,Hip-Hop/Rap,112,0.533,0.764,Energetic
466,The Way I Are (feat. Keri Hilson & D.O.E.),Timbaland,Hip-Hop/Rap,82,0.613,0.868,Chill
467,Wild Ones (feat. Sia),Flo Rida,Hip-Hop/Rap,128,0.707,0.875,Energetic
468,Save Me,Jelly Roll,Rap,98,0.799,0.692,Chill
469,Love Don't Change,Jeremih,R&B/Soul,96,0.603,0.766,Chill
470,Cherry Hill,Russ,Hip-Hop/Rap,126,0.805,0.677,Chill
471,Creep,TLC,R&B/Soul,125,0.586,0.408,Happy
472,Like You (feat. Ciara),Bow Wow,Dirty South,136,0.718,0.439,Happy
473,Nothin' On You (feat. Bruno Mars),B.o.B,Hip-Hop/Rap,128,0.716,0.947,Chill
474,Still Not a Player (feat. Joe) [Radio Version],Big Punisher,Rap,129,0.738,0.944,Happy
475,"Aaron Burr, Sir","Lin-Manuel Miranda, Leslie Odom, Jr., Anthony Ramos, Daveed Diggs & Okieriete Onaodowan",Musicals,123,0.575,0.699,Energetic
476,Bubalú (feat. Becky G & Prince Royce),"DJ Luian, Mambo Kingz & Anuel AA",Urbano latino,141,0.643,0.617,Energetic
477,Alexander Hamilton,"Leslie Odom, Jr., Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson & Original Broadway Cast of ""Hamilton""",Musicals,118,0.669,0.821,Happy
478,Panini (DaBaby Remix),Lil Nas X & DaBaby,Hip-Hop/Rap,129,0.538,0.896,Happy
479,Awful Things (feat. Lil Tracy),Lil Peep,Rock,119,0.715,0.402,Happy
480,They Don't Know,Jon B.,R&B/Soul,94,0.393,0.757,Happy
481,Signs,Drake,Hip-Hop/Rap,75,0.673,0.871,Energetic
482,Like a Boy,Ciara,R&B/Soul,111,0.472,0.791,Happy
483,whoa (mind in awe),XXXTENTACION,Pop,123,0.694,0.65,Energetic
484,Same Drugs,Chance the Rapper,Hip-Hop/Rap,82,0.772,0.842,Chill
485,So Sick,Ne-Yo,R&B/Soul,70,0.542,0.468,Sad
486,Summer Games,Drake,Hip-Hop/Rap,111,0.729,0.766,Chill
487,Hurricane,Kanye West,Hip-Hop/Rap,95,0.742,0.643,Chill
488,Praise God,Kanye West,Hip-Hop/Rap,105,0.836,0.654,Happy
489,Unforgettable (feat. Swae Lee),French Montana,Hip-Hop/Rap,78,0.605,0.721,Energetic
490,Rookie of the Year,Moneybagg Yo,Hip-Hop/Rap,82,0.666,0.74,Happy
491,No Fear,DeJ Loaf,Hip-Hop/Rap,130,0.582,0.946,Chill
492,Intergalactic,Beastie Boys,Hip-Hop/Rap,90,0.786,0.63,Chill
493,Ransom,Lil Tecca,Hip-Hop/Rap,75,0.599,0.853,Happy
494,Sober,Childish Gambino,Hip-Hop/Rap,104,0.796,0.927,Happy
495,Can You Stand the Rain,New Edition,R&B/Soul,83,0.722,0.597,Chill
496,Pon de Replay,Rihanna,Pop,123,0.673,0.632,Happy
497,Pero Ya No,Bad Bunny,Urbano latino,146,0.558,0.864,Happy
498,Gangsta's Paradise (feat. L.V.),Coolio,Hip-Hop/Rap,77,0.792,0.942,Chill
499,Fireball (feat. John Ryan),Pitbull,Pop,112,0.803,0.8,Happy
500,Good News,Mac Miller,Hip-Hop/Rap,91,0.731,0.812,Energetic
501,"I'll Be Missing You (feat. Faith Evans, 112)",Puff Daddy & Faith Evans,Hip-Hop/Rap,86,0.512,0.62,Happy
502,So Anxious,Ginuwine,R&B/Soul,112,0.612,0.586,Happy
503,Satisfied,"Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry",Musicals,126,0.784,0.455,Chill
504,Like a G6,"Far East Movement, The Cataracs & Dev",Pop,129,0.652,0.623,Chill
505,"Baila Baila Baila (feat. Daddy Yankee, J Balvin, Farruko & Anuel AA) [Remix]","Ozuna, Daddy Yankee & J Balvin",Urbano latino,136,0.68,0.763,Energetic
506,Just a Dream,Nelly,Hip-Hop/Rap,76,0.491,0.872,Energetic
507,Pain,PinkPantheress,Pop,113,0.804,0.619,Chill
508,Find Your Love,Drake,Hip-Hop/Rap,106,0.76,0.695,Chill
509,Moon,Kanye West,Hip-Hop/Rap,97,0.49,0.809,Happy
510,Party Rock Anthem (feat. Lauren Bennett & GoonRock),LMFAO,Pop,109,0.876,0.62,Chill
511,The Way You Move (feat. Sleepy Brown) [Radio Mix],Outkast,Hip-Hop/Rap,83,0.891,0.858,Happy
512,Sensualidad (feat. Mambo Kingz & DJ Luian),"Bad Bunny, Prince Royce & J Balvin",Urbano latino,116,0.755,0.893,Energetic
513,I Like It,"Cardi B, Bad Bunny & J Balvin",Hip-Hop/Rap,104,0.528,0.925,Chill
514,Turn Down for What,DJ Snake & Lil Jon,Dance,116,0.611,0.873,Happy
515,Rain,SWV,R&B/Soul,120,0.414,0.75,Sad
516,Promise,Ciara,R&B/Soul,103,0.62,0.631,Sad
517,Car Radio,twenty one pilots,Alternative,109,0.842,0.373,Chill
518,All My Life,K-Ci & JoJo,R&B/Soul,71,0.537,0.739,Chill
519,This Is How We Do It,Montell Jordan,Hip-Hop/Rap,84,0.707,0.918,Happy
520,The Schuyler Sisters,"Phillipa Soo, Jasmine Cephas Jones, Leslie Odom, Jr., Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry",Musicals,110,0.534,0.489,Happy
521,My Favorite Part (feat. Ariana Grande),Mac Miller,Hip-Hop,118,0.566,0.63,Energetic
522,Pa' Que La Pases Bien,Arcángel,Latin,155,0.587,0.88,Energetic
523,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,Hip-Hop/Rap,92,0.891,0.86,Chill
524,Shower,Becky G,Pop,135,0.636,0.62,Chill
525,Gangsta's Paradise (feat. L.V.) [2023 Remaster],Coolio,Hip-Hop/Rap,86,0.812,0.945,Happy
526,In the Morning (feat. Drake),J. Cole,Hip-Hop/Rap,88,0.458,0.843,Chill
527,When I Grow Up,NF,Hip-Hop/Rap,81,0.489,0.801,Happy
528,Time (Edit),NF,Hip-Hop/Rap,77,0.632,0.661,Happy
529,Blame It On Me,Post Malone,Hip-Hop/Rap,100,0.676,0.923,Happy
530,Lil Boo Thang,Paul Russell,Pop,130,0.672,0.868,Chill
531,Feel This Moment (feat. Christina Aguilera),Pitbull,Pop,126,0.737,0.883,Happy
532,Nothing Even Matters (feat. D'Angelo),Lauryn Hill,R&B/Soul,86,0.522,0.553,Sad
533,Rocketeer (feat. Ryan Tedder),Far East Movement & Ryan Tedder,Pop,125,0.713,0.611,Happy
534,Wait For It,"Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton""",Musicals,118,0.524,0.826,Energetic
535,Sunday Candy,Nico Segal,Pop,138,0.554,0.722,Chill
536,You'll Be Back,"Jonathan Groff & Original Broadway Cast of ""Hamilton""",Musicals,93,0.69,0.844,Chill
537,Snap Yo Fingers,"E-40, Lil Jon, Sean Paul & YoungBloodZ",Hip-Hop/Rap,88,0.567,0.847,Happy
538,God Is,Kanye West,Hip-Hop/Rap,91,0.852,0.805,Chill
539,What You Saying,Lil Uzi Vert,Hip-Hop/Rap,107,0.558,0.641,Energetic
540,Better Off (Dying),Lil Peep,Rock,142,0.819,0.565,Happy
541,Ice Ice Baby,Vanilla Ice,Hip-Hop/Rap,92,0.589,0.76,Energetic
542,Off The Grid,Kanye West,Hip-Hop/Rap,93,0.546,0.932,Energetic
543,Excitement,Trippie Redd & PARTYNEXTDOOR,Hip-Hop/Rap,117,0.708,0.627,Energetic
544,Helpless,"Phillipa Soo & Original Broadway Cast of ""Hamilton""",Musicals,128,0.489,0.498,Chill
545,Set It Off,Boosie Badazz,Hip-Hop/Rap,124,0.897,0.809,Chill
546,The Love Below (Intro),Outkast,Hip-Hop/Rap,116,0.484,0.819,Chill
547,Fight for Your Right,Beastie Boys,Hip-Hop/Rap,129,0.751,0.885,Energetic
548,No Sleep Till Brooklyn,Beastie Boys,Hip-Hop/Rap,102,0.616,0.758,Chill
549,Oh (feat. Ludacris),Ciara,R&B/Soul,106,0.636,0.561,Sad
550,Blind,Korn,Metal,105,0.977,0.345,Energetic
551,Good Feeling,Flo Rida,Hip-Hop/Rap,120,0.539,0.702,Happy
552,CITY OF ANGELS,24kGoldn,Hip-Hop/Rap,115,0.47,0.703,Chill
553,KEHLANI,Jordan Adetunji,Hip-Hop/Rap,91,0.741,0.735,Energetic
554,Valerie (feat. Amy Winehouse),Mark Ronson featuring Amy Winehouse,Pop,121,0.899,0.681,Happy
555,Holler Boys,Upchurch,Hip-Hop/Rap,120,0.475,0.832,Energetic
556,Swag Surfin',F.L.Y. - Fast Life Yungstaz,Hip-Hop/Rap,126,0.459,0.732,Happy
557,My Humps (Lil Jon Remix),Black Eyed Peas,Hip-Hop/Rap,105,0.508,0.677,Energetic
558,Please Don't Go,Mike Posner,Pop,135,0.813,0.887,Energetic
559,Overnight Celebrity (feat. Miri Ben-Ari),Twista,Hip-Hop/Rap,125,0.768,0.654,Happy
560,"Me Mata (feat. Arcángel, Almighty, Bryant Myers, Noriel, Baby Rasta & Brytiago)","Bad Bunny, Mambo Kingz & DJ Luian",Urbano latino,114,0.519,0.707,Energetic
561,The Light,Juice WRLD,Hip-Hop/Rap,120,0.829,0.909,Chill
562,Crank That (Soulja Boy),Soulja Boy Tell 'Em,Hip-Hop/Rap,95,0.718,0.772,Energetic
563,Bottle and Mary Jane,Jelly Roll,Rap,98,0.478,0.643,Happy
564,"Bills, Bills, Bills",Destiny's Child,R&B/Soul,120,0.451,0.378,Sad
565,Beauty,Dru Hill,Hip-Hop/Rap,99,0.614,0.634,Happy
566,Gold Digger (feat. Jamie Foxx),Kanye West,Hip-Hop/Rap,110,0.702,0.675,Chill
567,4422 (feat. Sampha),Drake,Hip-Hop/Rap,128,0.715,0.814,Energetic
568,NUMB,XXXTENTACION,Pop,136,0.718,0.627,Energetic
569,Be Without You (Kendu Mix),Mary J. Blige,Hip-Hop/Rap,95,0.711,0.877,Happy
570,Blessings (feat. Jamila Woods),Chance the Rapper,Hip-Hop/Rap,82,0.605,0.704,Energetic
571,Non-Stop,"Leslie Odom, Jr., Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry",Musicals,84,0.795,0.674,Happy
572,Guns and Ships,"Leslie Odom, Jr., Daveed Diggs, Christopher Jackson & Original Broadway Cast of ""Hamilton""",Musicals,139,0.375,0.754,Happy
573,The Brightside,Lil Peep,Rock,102,0.746,0.732,Happy
574,Can't Leave 'Em Alone (feat. 50 Cent),Ciara,R&B/Soul,78,0.481,0.579,Chill
575,No Te Hagas,Jory Boy & Bad Bunny,Latin,125,0.572,0.72,Happy
576,I'll Find You,Lecrae & Tori Kelly,Christian,134,0.39,0.35,Energetic
577,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Dance,119,0.757,0.975,Energetic
578,Pretty Girl,Clairo,Alternative,128,0.654,0.479,Energetic
579,C U Girl,Steve Lacy,R&B/Soul,90,0.554,0.617,Sad
580,White Ferrari,Frank Ocean,Pop,116,0.802,0.826,Energetic
581,Notion,The Rare Occasions,Alternative,146,0.439,0.654,Sad
582,Forrest Gump,Frank Ocean,Pop,112,0.782,0.56,Energetic
583,Electric Feel,MGMT,Alternative,93,0.746,0.628,Energetic
584,Bags,Clairo,Alternative,143,0.42,0.549,Sad
585,"Feel Good Inc. (feat. David Jolicoeur, Kelvin Mercer & Vincent Mason)",Gorillaz & De La Soul,Alternative,81,0.576,0.745,Chill
586,Little Dark Age,MGMT,Alternative,129,0.491,0.554,Chill
587,No One Noticed,The Marías,Alternative,95,0.543,0.76,Energetic
588,I Was Never There,The Weeknd & Gesaffelstein,R&B/Soul,111,0.396,0.593,Sad
589,Space Song,Beach House,Alternative,93,0.5,0.469,Sad
590,Midnight City,M83,Electronic,111,0.391,0.778,Energetic
591,Heart to Heart,Mac DeMarco,Alternative,81,0.783,0.622,Sad
592,Champagne Coast,Blood Orange,Alternative,142,0.497,0.731,Chill
593,Seigfried,Frank Ocean,Pop,125,0.739,0.653,Happy
594,The Adults Are Talking,The Strokes,Alternative,145,0.733,0.704,Chill
595,W.A.Y.S.,Jhené Aiko,R&B/Soul,124,0.675,0.39,Chill
596,"Sex, Drugs, Etc.",Beach Weather,Alternative,142,0.681,0.592,Chill
597,About a Girl,Nirvana,Alternative,115,0.495,0.747,Energetic
598,Good Guy,Frank Ocean,Pop,101,0.786,0.812,Chill
599,Always Forever,Cults,Alternative,132,0.784,0.461,Energetic
600,Changes,H.E.R.,R&B/Soul,122,0.671,0.553,Sad
601,Provider,Frank Ocean,Pop,113,0.688,0.74,Energetic
602,No Surprises,Radiohead,Alternative,113,0.743,0.472,Energetic
603,Jungle,H.E.R.,R&B/Soul,89,0.443,0.557,Sad
604,Close to You,Frank Ocean,Pop,98,0.765,0.777,Energetic
605,Spotless Mind,Jhené Aiko,R&B/Soul,76,0.515,0.792,Sad
606,There Is a Light That Never Goes Out,The Smiths,Alternative,98,0.834,0.548,Energetic
607,Blue Dream,Jhené Aiko,R&B/Soul,122,0.798,0.575,Chill
608,Shame,Summer Walker,R&B/Soul,116,0.468,0.612,Happy
609,Confidently Lost,Sabrina Claudio,R&B/Soul,106,0.413,0.435,Sad
610,I Know the End,Phoebe Bridgers,Alternative,99,0.531,0.373,Energetic
611,Mile High (feat. Travis Scott & Metro Boomin),James Blake,Electronic,105,0.353,0.69,Happy
612,Pilot Jones,Frank Ocean,Pop,135,0.721,0.666,Happy
613,Say My Name (feat. Zyra),ODESZA,Electronic,101,0.435,0.376,Happy
614,This Charming Man,The Smiths,Alternative,148,0.525,0.731,Chill
615,Promises (feat. NAMIKO & Miyagi),Jhené Aiko,R&B/Soul,88,0.779,0.668,Sad
616,BP,Summer Walker,R&B/Soul,105,0.432,0.673,Chill
617,No Other Heart,Mac DeMarco,Alternative,115,0.519,0.546,Chill
618,Vanished,Crystal Castles,Electronic,109,0.625,0.381,Happy
619,Real Love Baby,Father John Misty,Alternative,81,0.555,0.456,Sad
620,Love Me JeJe,Tems,R&B/Soul,81,0.411,0.774,Chill
621,Be My Lover,La Bouche,Dance,115,0.732,0.942,Happy
622,Kyoto,Phoebe Bridgers,Alternative,138,0.787,0.555,Sad
623,Christmas Wrapping (Single Edit),The Waitresses,Pop,110,0.852,0.713,Chill
624,Right Side of My Neck,Faye Webster,Alternative Folk,125,0.343,0.439,Chill
625,Disco,Surf Curse,Alternative,132,0.588,0.427,Energetic
626,The Difference (feat. Toro y Moi),Flume,Electronic,102,0.665,0.718,Chill
627,Eternal Sunshine,Jhené Aiko,R&B/Soul,117,0.654,0.429,Sad
628,No One Noticed (Extended Spanish),The Marías,Alternative,113,0.541,0.457,Energetic
629,Bathroom,Montell Fish,Alternative,121,0.742,0.44,Sad
630,Treehouse (feat. Emily Yacina),Alex G,Electronic,136,0.78,0.731,Happy
631,Frequency,Jhené Aiko,R&B/Soul,82,0.516,0.354,Sad
632,4EVER,Clairo,Alternative,117,0.691,0.76,Energetic
633,Baby,Summer Walker,R&B/Soul,80,0.664,0.379,Sad
634,The Gold,Manchester Orchestra & Phoebe Bridgers,Alternative,110,0.622,0.595,Energetic
635,Just Like Me,Summer Walker,R&B/Soul,76,0.497,0.756,Chill
636,First Day of My Life,Bright Eyes,Alternative,149,0.444,0.708,Chill
637,Tek It,Cafuné,Alternative,86,0.552,0.685,Sad
638,Retrograde,James Blake,Electronic,85,0.842,0.488,Happy
639,Playground,Steve Lacy,Pop,120,0.614,0.8,Energetic
640,All I Want,Brent Faiyaz,R&B/Soul,94,0.512,0.506,Chill
641,Weary,Solange,R&B/Soul,114,0.738,0.612,Happy
642,LSD,Jhené Aiko,R&B/Soul,119,0.56,0.578,Chill
643,On My Knees,RÜFÜS DU SOL,Electronic,85,0.51,0.505,Happy
644,Vogue (Edit Version),Madonna,Soundtrack,91,0.493,0.242,Chill
645,This Life,Vampire Weekend,Alternative,108,0.672,0.562,Chill
646,My Tears Are Becoming a Sea,M83,Electronic,137,0.666,0.835,Happy
647,Blister In The Sun,Violent Femmes,Alternative,114,0.711,0.369,Chill
648,Chinese New Year,SALES,Pop,126,0.866,0.604,Chill
649,Vampire Empire,Big Thief,Alternative,125,0.416,0.412,Sad
650,Attracted To You,PinkPantheress,Pop,140,0.758,0.866,Happy
651,Prayed Up,Summer Walker,R&B/Soul,72,0.59,0.62,Chill
652,Harmony Hall,Vampire Weekend,Alternative,90,0.662,0.512,Chill
653,Liquid Smooth,Mitski,Alternative,90,0.698,0.354,Energetic
654,Wading,Jhené Aiko,R&B/Soul,88,0.45,0.631,Chill
655,Steeeam,Shelly,Alternative,144,0.764,0.579,Sad
656,Doin' it Right,Daft Punk & Panda Bear,Pop,111,0.878,0.793,Chill
657,15 Step,Radiohead,Alternative,138,0.787,0.69,Chill
658,Wasted Summers,juju<3,Alternative,118,0.709,0.556,Chill
659,Honeypie,JAWNY,Alternative,150,0.659,0.745,Chill
660,AMAZING,Rex Orange County,Alternative,123,0.567,0.567,Chill
661,Indie,MoonMoon,Korean Folk-Pop,106,0.718,0.597,Energetic
662,Drinking and Driving,Jhené Aiko,R&B/Soul,117,0.637,0.726,Happy
663,Bigmouth Strikes Again,The Smiths,Alternative,134,0.655,0.573,Chill
664,Disparate Youth,Santigold,Alternative,122,0.639,0.415,Chill
665,Ruin The Friendship,Taylor Swift,Pop,120,0.667,0.721,Happy
666,Lyin King,Jhené Aiko,R&B/Soul,124,0.523,0.367,Sad
667,Bad Decisions,The Strokes,Alternative,124,0.411,0.386,Sad
668,Watercolor Eyes (From “Euphoria” An Original HBO Series),Lana Del Rey,Soundtrack,91,0.51,0.274,Chill
669,Better in the Dark,Jordana & TV Girl,Rock,125,0.746,0.543,Happy
670,Charcoal Baby,Blood Orange,Alternative,108,0.619,0.442,Energetic
671,Gooey,Glass Animals,Alternative,150,0.493,0.487,Sad
672,Coffee,Sylvan Esso,Alternative,128,0.47,0.759,Energetic
673,Everything Now,Arcade Fire,Alternative,130,0.736,0.765,Energetic
674,It Almost Worked,TV Girl,Pop,97,0.643,0.59,Chill
675,Patience,Tame Impala,Alternative,120,0.829,0.609,Energetic
